Episode,Reward
2377,-693.1640776640701
2378,-821.1842188636548
2379,-704.5620446601067
2380,-1031.3092912390514
2381,-945.2797164400608
2382,-1052.4897549683237
2383,-590.816296322147
2384,-952.3518515130133
2385,-803.6603053090944
2386,-691.0286812917843
2387,-808.7264477219693
2388,-758.8623290297699
2389,-559.0619246127391
2390,-698.1384370429723
2391,-878.2746369954427
2392,-672.9753729550753
2393,-695.1955796884018
2394,-743.766411107091
2395,-569.5250183640634
2396,-771.6678457653157
2397,-675.2925633336478
2398,-836.7051119052136
2399,-580.9521269444073
2400,-810.9963795255474
2401,-802.7311820405316
2402,-695.0350815461854
2403,-696.5996166952261
2404,-799.8960408781114
2405,-801.4804973273662
2406,-584.9651973395604
2407,-569.513001561124
2408,-564.0623112904525
2409,-534.1832218098675
2410,-807.1463000923661
2411,-533.1421329509787
2412,-588.5358143323095
2413,-1017.9158217664602
2414,-697.4836920618919
2415,-665.2023302840602
2416,-756.4752012061135
2417,-817.4379999271313
2418,-687.3202599740446
2419,-682.0727969879564
2420,-704.9967380113719
2421,-821.2760743560909
2422,-694.5165484700012
2423,-692.7313580893739
2424,-695.2892764018774
2425,-658.9722033137184
2426,-684.5493787812342
2427,-700.2912124698996
2428,-959.1818231195763
2429,-817.1188311297068
2430,-819.9426328797551
2431,-562.2649466428195
2432,-726.2011587838725
2433,-831.4420158262243
2434,-805.9730815143947
2435,-568.29173822633
2436,-696.4543689693844
2437,-707.5242617019371
2438,-686.7999825397513
2439,-615.6002861454697
2440,-1050.0237353841635
2441,-815.0499487482957
2442,-803.4852581195106
2443,-691.1505833221104
2444,-424.7616897426364
2445,-608.7010201898825
2446,-694.9270008549094
2447,-794.5895749995083
2448,-697.6416657989593
2449,-796.8752318040928
2450,-808.0996714291415
2451,-912.3850377077064
2452,-960.8720388978708
2453,-954.2584211972511
2454,-837.760977449061
2455,-698.6652456211926
2456,-453.26562445882973
2457,-788.3327647195209
2458,-940.0561980435825
2459,-557.0124330250603
2460,-575.921184356835
2461,-725.3930141844522
2462,-651.491801749772
2463,-726.3281457820513
2464,-789.3707770601309
2465,-679.6326005524942
2466,-806.9145298133392
2467,-660.385807530706
2468,-520.091665549954
2469,-1058.2153574699066
2470,-676.9050687527266
2471,-697.7029149259316
2472,-1045.6499462934287
2473,-598.3809855669537
2474,-791.9425903071442
2475,-608.0076880939414
2476,-683.0360711533758
2477,-840.3356400619776
2478,-797.6153717884303
2479,-699.1850567689569
2480,-937.756513094761
2481,-762.9044509371397
2482,-956.7299354854343
2483,-700.4718678288717
2484,-569.4326363678583
2485,-573.2386939953095
2486,-689.9873147570938
2487,-700.5201771380292
2488,-705.7109911771776
2489,-585.8983910242252
2490,-811.8721455556094
2491,-747.600010805335
2492,-686.6267157496584
2493,-1051.5418570097142
2494,-826.5634713921845
2495,-640.9610595201586
2496,-938.2010940322122
2497,-702.3402906575081
2498,-570.8254542424834
2499,-811.6637444678553
2500,-704.9059681965789
2501,-815.5292583686402
2502,-699.9302962021679
2503,-1006.1825109350071
2504,-807.1079635821138
2505,-699.7141094660988
2506,-678.087425979787
2507,-1013.1566971519943
2508,-1054.0301200861804
2509,-595.8614863185883
2510,-878.0684695508224
2511,-820.586753760461
2512,-697.3804446414345
2513,-571.905395595875
2514,-819.3094899949429
2515,-813.4706455921221
2516,-920.597449850381
2517,-929.4263429568307
2518,-758.1606194089087
2519,-823.9330765706312
2520,-741.0621301074686
2521,-1126.1599718147816
2522,-906.7735149933712
2523,-692.775675655594
2524,-826.256431953629
2525,-824.044369390268
2526,-1040.1036091405647
2527,-806.7495274570008
2528,-698.9051116405678
2529,-720.8892014651249
2530,-812.1430829750456
2531,-801.1386103223672
2532,-784.6814028058383
2533,-847.6627510034551
2534,-837.7482321030701
2535,-764.9091253319282
2536,-700.8997795371213
2537,-562.9151530479545
2538,-893.4575208930939
2539,-696.1896406778765
2540,-897.5745729675677
2541,-632.8109115889301
2542,-621.499587648062
2543,-670.0620836212648
2544,-566.2313886712121
2545,-702.4941133366983
2546,-703.7776111694544
2547,-822.7995693028769
2548,-567.0804707843539
2549,-811.9225747412011
2550,-952.4640209256474
2551,-805.3387045724766
2552,-933.1430785216876
2553,-928.0361874872593
2554,-563.7588511456859
2555,-831.2723544388799
2556,-663.5986295641248
2557,-651.9960244175663
2558,-969.5767945970574
2559,-700.6266119223335
2560,-688.7828647965251
2561,-963.9104009364743
2562,-695.9624245409443
2563,-706.6484922420047
2564,-688.028147703196
2565,-705.2783056664504
2566,-837.8336349488395
2567,-926.4590347274163
2568,-785.2170286129073
2569,-785.2845958006935
2570,-685.1952307002223
2571,-673.6239962034673
2572,-536.8629636697548
2573,-758.8081345472325
2574,-700.0081097213816
2575,-808.0442131725795
2576,-941.3118914143915
2577,-752.47017295743
2578,-964.198787553518
2579,-934.4353197242795
2580,-702.5275435408544
2581,-723.957811138371
2582,-685.6068387372082
2583,-703.6010247019863
2584,-682.3441787522145
2585,-824.1161039201803
2586,-997.2357592719421
2587,-959.4294533681563
2588,-708.0416935963203
2589,-1049.5178368817058
2590,-810.4085982254195
2591,-826.4357562162194
2592,-960.1549748376596
2593,-886.6838321441788
2594,-581.7373078471684
2595,-681.2172606549558
2596,-808.162114159799
2597,-565.6975148028257
2598,-959.4192295716927
2599,-819.0905637576179
2600,-696.0102118510828
2601,-827.8181677236018
2602,-685.2725355699588
2603,-699.4635969421504
2604,-718.7170068848187
2605,-912.4616807502503
2606,-1140.3868857923148
2607,-828.3660272716866
2608,-815.3274705730298
2609,-758.7124039341554
2610,-822.9126191442248
2611,-676.8613554774523
2612,-703.4774263794208
2613,-567.3989489915555
2614,-699.2319200294108
2615,-804.424002022475
2616,-741.7927755441498
2617,-667.1302962484691
2618,-711.9325807542151
2619,-700.6997033579659
2620,-699.9465585079554
2621,-604.2285552327792
2622,-828.497385810994
2623,-779.6548608647682
2624,-563.8776069357764
2625,-822.2507944739046
2626,-566.0964572136709
2627,-574.4393660597708
2628,-642.5070226240454
2629,-1078.0111644148355
2630,-814.9613394170337
2631,-941.5837823851818
2632,-939.2652691095719
2633,-770.4576260508526
2634,-779.1279762987288
2635,-926.959854714971
2636,-643.2769417131105
2637,-863.6724985442696
2638,-927.4760580766172
2639,-697.8270791459596
2640,-888.9071189299028
2641,-566.2402368658786
2642,-832.666028038841
2643,-592.0006229236316
2644,-933.3911476157137
2645,-813.2989768163839
2646,-774.3903404310264
2647,-811.7727726728629
2648,-876.2658048842366
2649,-426.57986618954766
2650,-626.4936614241303
2651,-808.8976211365606
2652,-689.1508449988113
2653,-822.6855471048659
2654,-931.6363448928406
2655,-555.0249211153435
2656,-893.3033142866165
2657,-697.3339889259806
2658,-789.3995339686708
2659,-1074.9464205424088
2660,-699.6665793318548
2661,-564.300103238038
2662,-688.6241213139687
2663,-687.78259872258
2664,-810.3302274385857
2665,-560.9442498343606
2666,-747.9370957089524
2667,-939.4570324047587
2668,-652.327412041525
2669,-698.4898255710052
2670,-815.0489921329153
2671,-679.7303822895025
2672,-861.0775218350916
2673,-943.1967601900384
2674,-697.6804755974155
2675,-692.9784195229661
2676,-697.0074761789502
2677,-691.714928383543
2678,-675.7677710872265
2679,-699.9909905064761
2680,-679.7056075014407
2681,-810.0358535994486
2682,-829.0370491059525
2683,-792.9597724717561
2684,-672.9786476803945
2685,-840.5676240789218
2686,-931.7756029077794
2687,-691.8358420764266
2688,-803.525585726535
2689,-756.1809310431838
2690,-694.1924474011134
2691,-660.8554866418117
2692,-925.2065193882131
2693,-586.3536417360676
2694,-941.7108342492003
2695,-823.3439354886983
2696,-916.0282596561025
2697,-928.4861808571785
2698,-804.3718508133284
2699,-839.6893284144463
2700,-818.2150298160567
2701,-824.3868117488255
2702,-806.6372783463737
2703,-799.0699243211784
2704,-628.047640857149
2705,-698.7655613986203
2706,-545.8641357417961
2707,-695.1603330587078
2708,-682.7662656326592
2709,-684.2346141205361
2710,-694.2073089373051
2711,-814.2226033183892
2712,-702.0050613615558
2713,-568.5465366273905
2714,-694.4424975958062
2715,-767.9890470609221
2716,-1009.8572283205422
2717,-742.3528567860678
2718,-700.0052739330866
2719,-646.1241755925249
2720,-671.6124348560837
2721,-761.6740286568263
2722,-888.823124644746
2723,-501.2448526096798
2724,-678.4681897601192
2725,-687.2098093294535
2726,-1028.0032496397848
2727,-813.352095203902
2728,-696.3871775866244
2729,-707.1304697616595
2730,-825.1011889722281
2731,-763.8957117576537
2732,-562.537841495621
2733,-706.2320895405679
2734,-699.7547022179508
2735,-707.5816389987956
2736,-1034.3407351644782
2737,-824.8227500772016
2738,-689.5395355724119
2739,-564.5272064848538
2740,-680.6834287512576
2741,-738.3110260071777
2742,-912.9889408449133
2743,-701.6846659364196
2744,-623.6305862773697
2745,-950.0240746230024
2746,-816.2511054624692
2747,-691.60130312634
2748,-557.1047390708267
2749,-696.9867745658911
2750,-1045.299979921142
2751,-638.0573861795749
2752,-692.5827810585555
2753,-798.7620841471582
2754,-693.6720111822642
2755,-663.9189258275688
2756,-577.6293694499983
2757,-840.0919253167589
2758,-669.1330142720317
2759,-703.5002100383222
2760,-696.6318681347474
2761,-678.599040561799
2762,-690.4146052760954
2763,-688.6528019913841
2764,-668.4743003775445
2765,-771.2797881878338
2766,-700.7975273851144
2767,-727.4041676758302
2768,-776.1524706009366
2769,-696.3149284483727
2770,-700.5683534002461
2771,-1045.890390560708
2772,-685.601813601367
2773,-795.6437394053105
2774,-709.7603906538227
2775,-800.0553094041427
2776,-795.7078278629087
2777,-694.718115815032
2778,-703.6132325647518
2779,-945.305354553697
2780,-932.648216891912
2781,-815.6429355514309
2782,-679.6203980255179
2783,-819.698321776664
2784,-825.2953829070981
2785,-679.3944953030647
2786,-696.2506425822359
2787,-568.5563959161444
2788,-582.2861338214022
2789,-701.6394969948408
2790,-819.7908857545532
2791,-696.4964179656193
2792,-629.8538168024708
2793,-826.5965121227429
2794,-797.4475867269183
2795,-571.2681891592874
2796,-685.3380339726621
2797,-685.716544594457
2798,-697.382953805534
2799,-841.2949145576482
2800,-811.3331724419759
2801,-958.9687143462143
2802,-751.3002711497915
2803,-779.6120654764882
2804,-809.630781671522
2805,-703.1157322887832
2806,-835.9922542535506
2807,-575.5638723188297
2808,-671.5672598346509
2809,-567.327836734365
2810,-693.8759503065812
2811,-819.6380923624021
2812,-685.3437561622028
2813,-735.5270515627518
2814,-561.0226112463336
2815,-875.2984268832755
2816,-815.1568221563887
2817,-1140.3174884748944
2818,-566.1048877338874
2819,-849.7490837647285
2820,-1074.1306642980173
2821,-698.4189519391168
2822,-1020.5790876128972
2823,-766.3486775937939
2824,-586.0481723073011
2825,-799.1433902683392
2826,-569.1202541321189
2827,-825.8580793687942
2828,-700.3088523778837
2829,-909.0641910273
2830,-1077.3865883824287
2831,-1032.5175215667464
2832,-829.1984131396192
2833,-691.9241596139938
2834,-696.5245151032269
2835,-694.3138153674937
2836,-696.0188605568994
2837,-758.9758403413153
2838,-808.6025412245289
2839,-809.3455317275649
2840,-1079.6034674233608
2841,-996.2079850884991
2842,-923.1556048161892
2843,-825.963937754119
2844,-814.0716085450222
2845,-692.3714482067905
2846,-740.6869984245267
2847,-689.3885037322764
2848,-810.6537431701387
2849,-677.1692339341433
2850,-690.3005652729166
2851,-919.6826127691342
2852,-721.5112334110884
2853,-591.1501127167513
2854,-1036.5443217295438
2855,-695.2239467812337
2856,-938.7817175647194
2857,-823.942258093826
2858,-782.0247731031568
2859,-833.6915446482183
2860,-561.9692172455619
2861,-930.7434593545976
2862,-565.1134303387789
2863,-598.751935501156
2864,-697.7805171335701
2865,-825.4532894833518
2866,-932.5094779526927
2867,-693.5365355862883
2868,-690.9491713601279
2869,-733.1799558283752
2870,-872.5189755567224
2871,-945.0293797325746
2872,-713.3545939415395
2873,-864.9514040018695
2874,-683.4678841093156
2875,-809.7981651983073
2876,-821.6487792521884
2877,-697.8445236312223
2878,-751.1137762073071
2879,-693.2469146382793
2880,-712.9933821363209
2881,-755.4683017058971
2882,-685.4096884398117
2883,-1082.6848426295612
2884,-722.4154370235675
2885,-719.419229727167
2886,-993.3673550672029
2887,-940.8902217769652
2888,-653.5757971976857
2889,-838.8802169245936
2890,-823.3652203543925
2891,-912.0279950355655
2892,-858.2793569150859
2893,-821.2577448212201
2894,-905.3015105577473
2895,-727.223684721342
2896,-700.2211971195165
2897,-806.7345829653786
2898,-817.525550867602
2899,-733.3626007916458
2900,-702.7978959271611
2901,-700.9258102294091
2902,-812.1308868267344
2903,-689.4112400511225
2904,-781.0964815842502
2905,-692.4902891006947
2906,-913.6477843675139
2907,-814.4915893064496
2908,-907.6754591959118
2909,-566.215903302259
2910,-844.1521333244465
2911,-573.2834072870736
2912,-964.4561708142832
2913,-699.0327006589661
2914,-1083.2155171010663
2915,-714.8965590668521
2916,-693.2644594465656
2917,-1149.8799562415559
2918,-692.3434360117844
2919,-668.848338199915
2920,-571.1026530621118
2921,-817.8388233772164
2922,-896.33839560447
2923,-810.3304903812265
2924,-694.3959204594692
2925,-695.951875643944
2926,-441.5491185464661
2927,-724.1001398924462
2928,-541.2786414118275
2929,-660.3191267140948
2930,-965.4466594069236
2931,-701.5180237139522
2932,-834.1842717326048
2933,-896.3749272422725
2934,-672.8959296932074
2935,-716.7878860030669
2936,-700.9441216544717
2937,-678.1142172001718
2938,-807.1745442103694
2939,-672.5216157760618
2940,-782.8999684633558
2941,-565.7502462520305
2942,-676.9211050381193
2943,-836.0444275962166
2944,-846.4520667368122
2945,-698.8881850540135
2946,-870.0252150903245
2947,-936.9807887044376
2948,-985.9412173123031
2949,-937.235711498863
2950,-783.6622933913768
2951,-840.1283386036208
2952,-553.8870147098362
2953,-834.754539651324
2954,-707.1087965825726
2955,-806.3754708815723
2956,-560.0287150774699
2957,-569.0078588801737
2958,-690.9432507121959
2959,-700.3831663956717
2960,-664.9197719596507
2961,-795.7898862450203
2962,-991.3355419392067
2963,-672.0526729836707
2964,-821.141109833318
2965,-834.3114832803145
2966,-570.6877994404047
2967,-669.1484947148149
2968,-811.0805078645228
2969,-770.6271326238937
2970,-798.83315216132
2971,-743.3518068233063
2972,-918.8794815477291
2973,-694.6133377214412
2974,-905.7357508469372
2975,-687.3219551479727
2976,-700.3659763623556
2977,-567.4108963413333
2978,-448.8680018054212
2979,-680.530501797941
2980,-852.511576817201
2981,-694.8955645276492
2982,-878.5847755393315
2983,-564.000951687386
2984,-692.4323723711312
2985,-687.1791356473791
2986,-678.9608183511075
2987,-717.2718371955284
2988,-701.3719257640613
2989,-566.1023394275393
2990,-682.4988046673161
2991,-706.1792720045868
2992,-565.7572794975916
2993,-708.7496837701526
2994,-434.0091996893418
2995,-566.6355605050458
2996,-679.6004146572873
2997,-842.3296322793367
2998,-820.0681483705667
2999,-825.7911658735011
3000,-692.7382030620757
3001,-1032.8749977817085
3002,-567.755042633923
3003,-813.8821872555845
3004,-821.6892025842161
3005,-921.5194754251554
3006,-694.9501714009212
3007,-787.0899971140445
3008,-1030.0983563724976
3009,-562.3684493821927
3010,-786.2665653926089
3011,-664.2652041022137
3012,-698.3949762906124
3013,-719.1249604754288
3014,-700.9821320493114
3015,-815.8827618671987
3016,-855.2751585178227
3017,-698.3060195236533
3018,-703.7750868381753
3019,-911.5068733475543
3020,-973.0822113415772
3021,-693.2981503062801
3022,-563.0387811752549
3023,-698.2588548247306
3024,-806.3232012476773
3025,-885.5257005143125
3026,-549.9364413246959
3027,-967.8857529780063
3028,-684.3806621185587
3029,-701.6775528705958
3030,-445.38139333846243
3031,-692.0665193825109
3032,-690.7696038375319
3033,-684.3526809014585
3034,-559.997979002604
3035,-557.9735380260489
3036,-741.072099406424
3037,-704.4732270732851
3038,-559.8352286909998
3039,-692.5762134736844
3040,-691.6727260904424
3041,-908.68481218654
3042,-792.5495621453841
3043,-551.9550106102316
3044,-557.5151736062073
3045,-891.1387436751339
3046,-690.4530111539964
3047,-820.86232740875
3048,-567.6678387361742
3049,-813.2508028678654
3050,-783.6105521721853
3051,-569.3535330087172
3052,-967.4751454172037
3053,-693.1885127218185
3054,-433.40771722967685
3055,-679.8739533971701
3056,-953.1648161117715
3057,-650.4499562574181
3058,-561.913973876462
3059,-588.5646318577501
3060,-698.6705213156031
3061,-829.4162788920707
3062,-698.3938393994601
3063,-568.7105756767305
3064,-558.7417169009883
3065,-561.3352733048567
3066,-696.987519287728
3067,-693.8131418154862
3068,-729.8666021820011
3069,-901.1367071360995
3070,-684.4988457578374
3071,-736.7408219635663
3072,-832.6106888625135
3073,-831.1218276724993
3074,-694.5891167134631
3075,-790.5914286143746
3076,-894.1561273131815
3077,-427.97132092096064
3078,-678.8354163047484
3079,-811.9463373452608
3080,-698.8585049984713
3081,-859.8312995341216
3082,-701.3364800695687
3083,-684.0958382574692
3084,-792.0085003906845
3085,-559.8183651250753
3086,-679.4838684156938
3087,-548.6657817879093
3088,-825.7096700744916
3089,-908.3321308650036
3090,-698.7178681754795
3091,-699.7083830937881
3092,-935.2643068716314
3093,-694.078444284636
3094,-694.767741147356
3095,-720.1974494440379
3096,-700.429428283329
3097,-569.0325155214422
3098,-758.9942496417835
3099,-803.4071422878252
3100,-933.7549624154399
3101,-633.0180094212582
3102,-970.7757849346908
3103,-701.7004987790627
3104,-704.334793403686
3105,-697.881862800781
3106,-828.7051748204677
3107,-694.0720274186299
3108,-834.4429203427153
3109,-696.91437573419
3110,-709.0359183472136
3111,-686.7300049008635
3112,-832.6774866538148
3113,-591.4102225267027
3114,-822.2100467096651
3115,-702.5370703502643
3116,-809.9452780475737
3117,-699.1691208720822
3118,-698.7949535002869
3119,-805.2169947110549
3120,-905.5054646355163
3121,-792.615001553282
3122,-972.1916261673173
3123,-565.2813745342996
3124,-817.5482652998347
3125,-827.8278034322243
3126,-694.6454675867949
3127,-895.4879576186142
3128,-566.0990469235796
3129,-562.7738992068471
3130,-684.7310566618318
3131,-688.7643526778136
3132,-796.0155262757219
3133,-940.825259389386
3134,-568.4907881517385
3135,-693.6152013835131
3136,-817.4076103459214
3137,-562.2741489286949
3138,-973.6196856170471
3139,-898.6798939933487
3140,-898.3609471705424
3141,-1067.4041294919934
3142,-600.6788112766968
3143,-561.1155523920087
3144,-818.3827883071141
3145,-698.3190583366056
3146,-700.0913237450271
3147,-719.8522480023206
3148,-808.9729050603406
3149,-697.6441842918852
3150,-827.8228543272422
3151,-682.5709356400043
3152,-713.5515213861968
3153,-701.5859413455407
3154,-720.1282600534272
3155,-815.3402881790938
3156,-692.1459615298634
3157,-694.7510921684344
3158,-935.8758756156758
3159,-570.2057869119096
3160,-941.4930727504577
3161,-737.0454730742398
3162,-579.7369957083679
3163,-803.4392597275183
3164,-572.4402702753619
3165,-814.8106495119764
3166,-830.9251294765266
3167,-700.6548517127442
3168,-679.2126191463432
3169,-720.2174217996808
3170,-692.9214592286489
3171,-817.6123355119151
3172,-819.7492753330774
3173,-684.7778299808714
3174,-578.8090885029785
3175,-700.6186968684909
3176,-667.1519623054601
3177,-824.1973010124999
3178,-806.5047540355558
3179,-826.4292639441181
3180,-703.7375248615235
3181,-743.787364622594
3182,-808.2727170674315
3183,-723.056288445181
3184,-671.3359213103063
3185,-693.6296040814785
3186,-567.7713341631787
3187,-706.6542689885816
3188,-823.7320484964304
3189,-566.6453909634887
3190,-824.01061106039
3191,-683.6190423859504
3192,-569.6314154557255
3193,-697.190462511566
3194,-670.6372457091712
3195,-806.9725947918555
3196,-713.9487244093756
3197,-902.3472463028647
3198,-685.9818354566257
3199,-796.4237914549506
3200,-618.4471856516682
3201,-830.2858580312038
3202,-693.8165484621094
3203,-559.5482498940275
3204,-568.7595745794562
3205,-639.987913431405
3206,-697.1966247097323
3207,-690.0247735908441
3208,-566.5419042830305
3209,-569.2840889637704
3210,-691.024359780103
3211,-691.2821465379694
3212,-573.8333293174809
3213,-669.0480307097941
3214,-811.6587717263594
3215,-902.4254068628693
3216,-684.7009853095841
3217,-691.1886505532789
3218,-563.1104134390466
3219,-592.8849642697284
3220,-797.9551420157371
3221,-693.8462692880382
3222,-882.4660663663069
3223,-795.8672615006059
3224,-814.147546446359
3225,-687.5238392461697
3226,-585.971611508882
3227,-772.0271439411225
3228,-859.0611950307158
3229,-808.3806221023121
3230,-575.1153095387189
3231,-810.8982027184178
3232,-736.503218747601
3233,-825.1743168583791
3234,-717.6352246540497
3235,-819.8950406912635
3236,-703.7929824188939
3237,-616.8587068256469
3238,-890.8756705641754
3239,-692.7179264933442
3240,-908.2517819454712
3241,-575.1772187240286
3242,-900.6993873761227
3243,-794.4369701267333
3244,-635.9330569857989
3245,-693.2988420149212
3246,-666.5934383171743
3247,-944.3388448900781
3248,-566.2004081134921
3249,-560.8293993721851
3250,-568.7760562442687
3251,-705.564261915069
3252,-963.4144487350417
3253,-703.6366651655824
3254,-753.7863541558384
3255,-699.0317697053199
3256,-577.1089515944301
3257,-568.3113588877039
3258,-571.5580729322648
3259,-676.7511086795968
3260,-710.7287071657927
3261,-691.7357382029027
3262,-819.0085853901892
3263,-563.1482113012398
3264,-597.6123987624795
3265,-976.933617588905
3266,-564.439442043509
3267,-567.7613883179332
3268,-699.1125468526583
3269,-788.7975721574785
3270,-706.9480896314249
3271,-958.6824107356384
3272,-676.5790961159947
3273,-842.2874139106478
3274,-705.1946831340641
3275,-764.8708066881735
3276,-687.3233819152173
3277,-597.8783341736411
3278,-690.2129733617963
3279,-686.6347679586589
3280,-559.5843065238801
3281,-483.59054397254266
3282,-565.1526505289771
3283,-910.7619045706375
3284,-459.50051354196
3285,-696.9230302271062
3286,-708.3792644037793
3287,-633.9102759669738
3288,-566.8456677317562
3289,-716.7163508876638
3290,-693.3288107431212
3291,-861.9351863012841
3292,-568.3008535168221
3293,-627.4564138674474
3294,-698.5722337384004
3295,-948.8582155569292
3296,-562.4263670910216
3297,-822.4204308902505
3298,-1010.0516560161361
3299,-694.9815511564051
3300,-1036.2107949951942
3301,-564.1667541222268
3302,-706.322875198055
3303,-580.3775059999983
3304,-702.5876002725571
3305,-960.2232907149316
3306,-688.3371100332982
3307,-682.6330051231954
3308,-702.3431266045103
3309,-576.7278657359979
3310,-977.5891902614368
3311,-791.6927219980679
3312,-565.2028843875738
3313,-695.9398989395255
3314,-703.5474344348034
3315,-693.6895198178423
3316,-813.0874602038515
3317,-695.9675447086839
3318,-823.2692742073957
3319,-578.6614034634185
3320,-726.5093838442509
3321,-696.0657956808614
3322,-814.2177499765324
3323,-793.1773541507581
3324,-823.865395193804
3325,-1028.2801643803089
3326,-812.9841358965889
3327,-816.0518761866324
3328,-826.1515588501661
3329,-569.2723697538646
3330,-694.1133777982214
3331,-1193.6795558518536
3332,-682.7594163683372
3333,-619.23850941804
3334,-698.9238104013046
3335,-597.8539582084494
3336,-1026.5205619508142
3337,-755.0711507608419
3338,-707.0088437314074
3339,-705.5176843680748
3340,-698.3986039479039
3341,-1072.2807920234425
3342,-763.6790595208603
3343,-731.049648133057
3344,-741.2091159510944
3345,-704.3475784847968
3346,-700.5027132139693
3347,-990.0868945187332
3348,-800.8314700604542
3349,-718.0969758438721
3350,-702.3816836579259
3351,-832.2171619046732
3352,-992.2385849009197
3353,-795.1927582795774
3354,-689.8503286879339
3355,-804.8695111984553
3356,-697.7695095469256
3357,-803.1167536289307
3358,-561.798543137919
3359,-706.3551809176383
3360,-847.4064026926172
3361,-806.3192389855207
3362,-555.3567273024322
3363,-693.2355601257452
3364,-678.8607758038531
3365,-801.8961944226995
3366,-800.4707984237521
3367,-809.8528950278471
3368,-776.9999543736341
3369,-564.7956506758785
3370,-693.5775043318922
3371,-707.1997106819839
3372,-698.6001751609114
3373,-934.7073307193276
3374,-631.138628831341
3375,-701.5681745688887
3376,-822.437265601821
3377,-565.1466929688906
3378,-557.5904258662347
3379,-812.7160362168968
3380,-435.34476588811606
3381,-683.9935429804117
3382,-699.7733290903984
3383,-961.7149792761874
3384,-695.2215183012817
3385,-800.8109534588581
3386,-686.5872033126037
3387,-703.8716294592106
3388,-693.901112813802
3389,-809.0593606157721
3390,-633.3250049431861
3391,-568.1555968998373
3392,-686.3260998809681
3393,-682.9336091725681
3394,-680.5831861245947
3395,-689.2232046310056
3396,-692.3273127508679
3397,-783.2808112650043
3398,-796.3307379133063
3399,-569.3411110300879
3400,-801.1639199405645
3401,-902.2579752443473
3402,-794.5373608665071
3403,-569.3344728273165
3404,-678.326364840405
3405,-591.9753553538458
3406,-735.5892519381739
3407,-815.9965344285926
3408,-807.0817229457551
3409,-571.6199679985749
3410,-693.9580337302273
3411,-566.4743022665638
3412,-798.9824278260193
3413,-893.2052988069825
3414,-797.0407064019016
3415,-448.81673823951166
3416,-697.581314898808
3417,-568.5397185781874
3418,-435.5647937448526
3419,-822.995487578112
3420,-830.3303595498222
3421,-552.8750130928242
3422,-691.3513985929541
3423,-722.6825209278796
3424,-566.4207407800661
3425,-750.9970379677535
3426,-960.28860397536
3427,-814.5016274319069
3428,-690.332924238834
3429,-804.6023844139146
3430,-551.566817236495
3431,-841.8718016798886
3432,-478.6887382369963
3433,-607.5517337918152
3434,-688.6332878727576
3435,-673.7363185190626
3436,-551.9763383716198
3437,-566.9553092247224
3438,-685.4470592674364
3439,-870.1682866949307
3440,-562.9184273954992
3441,-618.1533627922973
3442,-703.59323360187
3443,-806.9286524697967
3444,-938.2697063431357
3445,-695.2133121475621
3446,-806.9444766596666
3447,-569.5033600940354
3448,-811.3140290258739
3449,-680.5541098120359
3450,-919.5502198995363
3451,-821.953701829486
3452,-726.5055573974981
3453,-560.8402958210631
3454,-690.2352533067813
3455,-707.0399941464918
3456,-618.0969939448645
3457,-560.6635382876158
3458,-562.6660156616126
3459,-515.7418098965833
3460,-430.2047157381598
3461,-847.2666261739432
3462,-933.5007633996535
3463,-694.7058914620139
3464,-810.7130081571015
3465,-425.33039390655847
3466,-706.8495611193783
3467,-562.7153121307904
3468,-670.4491335297172
3469,-1077.4731365207479
3470,-570.517080740064
3471,-839.9977233646132
3472,-563.6622831780929
3473,-549.0418402508702
3474,-684.0606069715594
3475,-577.9084086293859
3476,-472.37835977472844
3477,-886.3172403691302
3478,-433.6550460061922
3479,-555.8348525497748
3480,-434.8215681621411
3481,-621.5594520028991
3482,-816.0836795527414
3483,-432.96257061109606
3484,-673.3910259082186
3485,-675.965542004242
3486,-572.4734400516585
3487,-900.4367236223372
3488,-547.433203386723
3489,-700.0366777204366
3490,-896.3368758398501
3491,-709.2199852782883
3492,-832.3733017363168
3493,-699.7046754689985
3494,-691.6897940911354
3495,-676.8838181744429
3496,-555.2026140267914
3497,-680.5984170834288
3498,-507.6983193513443
3499,-966.5606265883448
3500,-812.4172376353425
3501,-696.8381879846894
3502,-675.2382471968697
3503,-567.9450660745426
3504,-693.1267746373962
3505,-735.8118515749312
3506,-668.3988630565742
3507,-566.6957353592094
3508,-801.58045426972
3509,-714.9930304354074
3510,-670.7701790582955
3511,-807.0899908394994
3512,-977.923406141459
3513,-669.4417709957581
3514,-566.9522540434859
3515,-679.1716801536085
3516,-606.9043468854841
3517,-685.8335307503871
3518,-601.8341740388611
3519,-568.3557515032853
3520,-690.8989212797978
3521,-827.7691859033908
3522,-569.2631005157806
3523,-564.5085362845144
3524,-952.1610946016215
3525,-820.8892615821429
3526,-697.2351885931622
3527,-678.1761700266021
3528,-933.329800553831
3529,-679.6894366366869
3530,-804.1150798362938
3531,-735.7996491588162
3532,-679.1053240782994
3533,-511.27515929414824
3534,-676.9756503647613
3535,-438.9517998530223
3536,-834.093790738653
3537,-562.134597883824
3538,-609.2742520439488
3539,-558.0618492853771
3540,-681.1567540613241
3541,-803.6034778282433
3542,-829.3375477352758
3543,-561.4640896802146
3544,-671.9751489383914
3545,-675.4288589645204
3546,-579.2565782213618
3547,-561.8450043082456
3548,-681.0129205509204
